id,song,artist,album,album_id,time,playlist,lyrics,genre,path
113611,Always Where I Need to Be,The Kooks,The Best Of... So Far,4510941,2025-01-12 19:28:58.098188,Индизаряд,"She don't know who she is
Oh, I can take her anywhere
Do whatever comes naturally to you

You know she just don't care
You know she just don't care
'Cause I am always where
I need to be
And I always thought
I would end up with you eventually

Now I see her again
I ask to be a hummingbird
Whisper words in her ear

Oh, now you know I just don't care
You know she just don't care
'Cause I'm always where
I need to be
And I always thought
I would end up with you eventually

Oh, man, I'm a man, oh
Oh, I'm a man on the scene
I'm a man, and I can be so obscene
Because I always think that I know how to be
But I always thought I would end up with you eventually

Oh, man, I'm a man, oh
Oh, I'm a man on the scene
I'm a man, I'm a man, and I can be so obscene",indie,
3386,Dance With Somebody,Mando Diao,Give Me Fire,88411,2025-01-12 19:28:58.796327,Индизаряд,"Break your happy home
Learn to sing alone
To the music, to the music
Clap your hands and shake
On a summer's day
To the music, to the music

I'm falling in love with your favorite song
I'm gonna sing it all night long
I'm gonna dance with somebody
Dance with somebody
Dance, dance, dance

I'm falling in love with your favorite song
I'm gonna sing it all night long
I'm gonna dance with somebody
Dance with somebody
Dance, dance, dance

I'm gonna dance with somebody

When you're all alone
We become your home
We're the music, we're the music
When your love's away
And you feel betrayed
We're the music, sweet music!

I'm falling in love with your favorite song
I'm gonna sing it all night long
I'm gonna dance with somebody
Dance with somebody
Dance, dance, dance

I'm falling in love with your favorite song
I'm gonna sing it all night long
I'm gonna dance with somebody
Dance with somebody
Dance, dance, dance

(Dance), dance
Dance, dance
Dance, dance
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)
Dance, (dance)

Yeah
I'm falling in love with your favorite song
I'm gonna sing it all night long
I'm gonna dance with somebody
Dance with somebody
Dance, dance, dance

I'm falling in love with your favorite song
I'm gonna sing it all night long
I'm gonna dance with somebody
Dance with somebody
Dance, dance, dance

I'm falling in love with your favorite song
I'm gonna sing it all night long
I'm gonna dance with somebody
Dance with somebody
Dance, dance, dance

I'm falling in love with your favorite song
I'm gonna sing it all night long
I'm gonna dance with somebody
Dance with somebody
Dance, dance, dance",indie,
96089,Song 2,Blur,Blur: The Best Of,31140,2025-01-12 19:28:59.564345,Индизаряд,"Woo-hoo
Woo-hoo
Woo-hoo
Woo-hoo

I got my head checked
By a jumbo jet
It wasn't easy
But nothing is, no

(Woo-hoo) when I feel heavy metal
(Woo-hoo) and I'm pins and I'm needles
(Woo-hoo) well, I lie, and I'm easy
All of the time, but I'm never sure why I need you
Pleased to meet ya

I got my head done
When I was young
It's not my problem
It's not my problem

(Woo-hoo) when I feel heavy metal
(Woo-hoo) and I'm pins and I'm needles
(Woo-hoo) well, I lie, and I'm easy
All of the time, but I'm never sure why I need you
Pleased to meet ya

Yeah-yeah
Yeah-yeah
Yeah-yeah
Oh, yeah",indie,
33364,Whistle For The Choir,The Fratellis,Costello Music,2760,2025-01-12 19:29:00.386259,Индизаряд,"Well, it's a big, big city, and it's always the same
Can never be too pretty, tell me your name
Is it out of line
If I were simply bold and say, ""Would you be mine?""

Because I may be a beggar, and you may be the queen
I know I may be on a downer, I'm still ready to dream
Though it's 3 o'clock
The time is just the time it takes for you to talk

So if you're lonely
Why'd you say you're not lonely?
Oh, you're a silly girl, I know, I heard it's so
It's just like you to come and go
And know me
No, you don't even know me
You're so sweet to try
Oh my, you caught my eye
A girl like you's just irresistible

Well, it's a big, big city, and the lights are all out
But it's much as I can do, you know, to figure you out
And I must confess
My heart's in broken pieces and my head's a mess

And it's 4 in the morning, and I'm walking along
Beside the ghost of every drinker here who's ever done wrong
And it's you, woo-hoo
That's got me going crazy for the things you do

So if you're crazy
I don't care, you amaze me
But you're a stupid girl, oh, me, oh, my
You talk, I die, you smile, you laugh, I cry
And only a girl like you could be lonely
And it's a crying shame
If you would think the same
A boy like me's just irresistible

So if you're lonely
Why'd you say you're not lonely?
Oh, you're a silly girl, I know, I heard it's so
It's just like you to come and go
And know me, no, you don't even know me
You're so sweet to try,
Oh my, you caught my eye
A girl like you's just irresistible",indie,
63496,Toothpaste Kisses,The Maccabees,Colour It In,5594379,2025-01-12 19:29:01.130660,Индизаряд,"Cradle me, I'll cradle you
I'll win your heart with a woop-a-woo
Pulling shapes just for your eyes
So with toothpaste kisses and lines
I'll be yours and you'll be...

Lay with me, I'll lay with you
We'll do the things that lovers do
Put the stars in our eyes
And with heart shaped bruises
And late night kisses, divine",indie,
264941,Ooh La,The Kooks,The Best Of... So Far,4510941,2025-01-12 19:29:01.895114,Индизаряд,"In their eyes is a place that you finally discovered
That you love it here, you've got to stay
On this rock, not a rock, an island
On which you found a lover, then you twitch
You felt that itch in your petticoat

Your pretty, pretty petticoat
Then you smiled, he got wild
You didn't understand that there's money to be made
Beauty is a card that must get played
By organisations

Well, ooh la, she was such a good girl to me
And ooh la, the world just chewed her up and spat her out
And ooh la, she was such a good girl to me
And ooh la, the world just chewed her up and spat her out

The world can be a very big place
So be yourself, don't feel out of place
Love your man and love him twice
Go to Hollywood and pay the price
Oh, go to Hollywood

And don't be a star, it's such a drag
Take care of yourself, don't begin to lag
It's a hard life to live, so live it well
I'll be your friend and not to pretend
I know you, girl, in all situations

And ooh la, she was such a good girl to me
Well, ooh la, the world just chewed her up and spat her out
And ooh la, she was such a good girl to me
And ooh la, the world just chewed her up and spat her out

Pretty, pretty, pretty, pretty, pretty, pretty
Pretty, pretty, pretty, pretty, pretty, pretty, petticoat
Pretty, pretty, pretty, pretty, pretty, pretty, pretty, pretty
Pretty, pretty, pretty, pretty, pretty, pretty, pretty, petticoat
In all situations

Well, ooh la, she was such a good girl to me
And ooh la, the world just chewed her up and spat her out
And ooh la, she was such a good girl to me
And ooh la, the world just chewed her up and spat her out",indie,
46409994,When Im Small,Phantogram,Eyelid Movies,6257329,2025-01-12 19:29:02.622163,Индизаряд,"Sure enough
You've got your hands on the button now
Sure enough
You've got your hands on the button now

Lucy's underground
Am I underground?
She's got a mouth to feed
She's got our mouths to feed

Showing love
You've got your hand on the button now
Sure enough
You've got your hand on the button now

Lucy's underground
She's never coming back
Take me underground, all the way
Bring me to the fire, in the flames

So, show me love
You've got your hands on the button now
Sure enough
You've got your hands on the button now

I'd rather die, I'd rather die
Than to be with you
Than to be with you
I'd rather die

I'd rather die
I'd rather",indie,
124284,I Will Follow You Into The Dark,Death Cab for Cutie,Plans,42721,2025-01-12 19:29:03.419483,Индизаряд,"Love of mine
Someday you will die
But I'll be close behind
I'll follow you into the dark
No blinding light
Or tunnels to gates of white
Just our hands clasped so tight
Waiting for the hint of a spark

If heaven and hell decide
That they both are satisfied
Illuminate the ""no's"" on their vacancy signs
If there's no one beside you
When your soul embarks
Then I'll follow you into the dark

In Catholic school
As vicious as Roman rule
I got my knuckles bruised
By a lady in black
And I held my tongue
As she told me, ""Son
Fear is the heart of love""
So I never went back

If heaven and hell decide
That they both are satisfied
Illuminate the ""no's"" on their vacancy signs
If there's no one beside you
When your soul embarks
Then I'll follow you into the dark

You and me
Have seen everything to see
From Bangkok to Calgary
And the soles of your shoes
Are all worn down
The time for sleep is now
But it's nothing to cry about
'Cause we'll hold each other soon
In the blackest of rooms

And if heaven and hell decide
That they both are satisfied
And illuminate the ""no's"" on their vacancy signs
If there's no one beside you
When your soul embarks
Then I'll follow you into the dark

Then I'll follow you into the dark",indie,
102930,I Gave You All,Mumford & Sons,Sigh No More,163973,2025-01-12 19:29:04.187950,Индизаряд,"Rip the earth in two with your mind
And seal the urge which ensues with brass wires
I never meant you any harm
Your tears feel warm as they fall on my forearm
But close my eyes for a while
And forced from the world a patient smile

How can you say that your truth is better than ours?
Shoulder to shoulder, now brother, we carry no arms
And the blind man sleeps in the doorway, his home
If only I had an enemy bigger than my apathy I could have won

But I gave you all
I gave you all
I gave you all

Close my eyes for a while
And forced from the world a patient smile

But I gave you all
I gave you all
I gave you all

But you rip it from my hands
And you swear it's all gone
And you rip out all I had
Just to say that you've won
And you rip it from my hands
And you swear it's all gone
And you rip out all I had
Just to say that you've won
You've won
Well now you've won

But I gave you all
I gave you all
I gave you all",indie,
74608,Mercy,Duffy,Rockferry,4418777,2025-01-12 19:29:05.002612,Индизаряд,"Yeah yeah yeah
Yeah yeah yeah
Yeah yeah yeah
Yeah yeah yeah

I love you
But I gotta stay true
My morals got me on my knees
I'm begging please stop playing games

I don't know what this is
Cause you got me good
Just like you knew you would

I don't know what you do
But you do it well
I'm under your spell

You got me begging you for mercy
Why won't you release me
You got me begging you for mercy
Why won't you release me

I said release me

Now you think that I
Will be something on the side
But you got to understand
That I need a man
Who can take my hand yes I do

I don't know what this is
But you got me good
Just like you knew you would

I don't know what you do
But you do it well
I'm under your spell

You got me begging you for mercy
Why won't you release me
You got me begging you for mercy
Why won't you release me

I said you'd better release
Yeah yeah yeah

I'm begging you for mercy
Yes why wont you release me
I'm begging you for mercy

You got me begging
You got me begging
You got me begging

You got me begging you for mercy
Why won't you release me
You got me begging you for mercy
Why won't you release me

You got me begging you for mercy
I'm begging you for mercy
I'm begging you for mercy
I'm begging you for mercy
I'm begging you for mercy

Why won't you release me yeah yeah
Break it down",indie,
199082,Suburban Knights,Hard-Fi,Best Of 2004 - 2014,1892177,2025-01-12 19:29:05.771727,Индизаряд,"Suburban days
They last so long
In shop and office
We sing our song, we all sing

We ain't got nothing
Nothing to do
A big fat nothing
Nothing for me, nothing for you

Suburban dreams
Just out of reach
Work 'till you die
That's what they teach you at school

With that in mind
What's there to lose
My friends and I
Doped up on TV fags and booze

Hear them all singing!

We're the ones that you've forgotten
But we will not be denied!
Coming out of the shadows
Yeah, we rock the satellites!

Suburban nights
They get so hot
People get angry
We sing our song, we all sing

But global terror, they say
We are at war
But ain't got time for that, 'cos
These bills keep dropping through my door

Hear them all singing!

We're the ones that you've forgotten
Out of mind, out of sight
Coming out of the shadows
Yeah, we rock the satellites!

All these people who criticise us
Well, we're only sayin' what we're seeing with our own eyes
This one way system ain't paradise
Not everybody wants to race, wants to fight

Hear them all singing!

We're the ones that you've forgotten
But we will not be denied!
Coming out of the shadows
Yeah, we rock the satellites!

We're the ones that you've forgotten
Out of mind, out of sight
Coming out of the shadows
Coming out via satellite",indie,
44136413,Jacqueline,Franz Ferdinand,Franz Ferdinand,5908781,2025-01-12 19:29:06.581968,Индизаряд,"Jacqueline was seventeen
Working on a desk when
Ivor peered above a spectacle
Forgot that he had wrecked a girl
Sometimes these eyes
Forget the face they're peering from
When the face they peer upon
Well, you know that face as I do
And how in the return of the gaze
She can return you the face
That you are staring from
It's always better on holiday

So much better on holiday
That's why we only work when
We need the money
It's always better on holiday

So much better on holiday
That's why we only work when
We need the money
Gregor was down again

Said, ""Come on, kick me again""
Said, ""I'm so drunk
I don't mind if you kill me""
""Come on you gutless
Yeah, I'm alive
Oh, I'm alive
Oh, I'm alive
And how I know it
But for chips and for freedom
I could die
It's always better on holiday

So much better on holiday
That's why we only work when
We need the money

It's always better on holiday
So much better on holiday
That's why we only work when

We need the money
It's always better on holiday
So much better on holiday
That's why we only work when
We need the money
It's always better on holiday
So much better on holiday
That's why we only work when
We need the money",indie,
17782153,Stolen Dance,Stolen Dance,Танцевальный рай 33,2269378,2025-01-12 19:29:07.360933,Индизаряд,"I want you by my side
So that I never feel alone again
They've always been so kind
But now they've brought you away from me

I hope they didn't get your mind
Your heart is too strong anyway
We need to fetch back the time
They have stolen from us

And I want you
We can bring it on the floor
Never danced like this before
We don't talk about it
Dancin' on, doin' the boogie all night long
Stoned in paradise
Shouldn't talk about it

And I want you
We can bring it on the floor
Never danced like this before
We don't talk about it
Dancin' on, doin' the boogie all night long
Stoned in paradise
Shouldn't talk about it
Shouldn't talk about it

Coldest winter for me
No sun is shining anymore
The only thing I feel is pain
Caused by absence of you
Suspense is controlling my mind
I cannot find the way out of here

I want you by my side
So that I never feel alone again

And I want you
We can bring it on the floor
Never danced like this before
We don't talk about it
Dancin' on, doin' the boogie all night long
Stoned in paradise
Shouldn't talk about it

And I want you
We can bring it on the floor
Never danced like this before
We don't talk about it
Dancin' on, doin' the boogie all night long
Stoned in paradise
Shouldn't talk about it
Shouldn't talk about it
Shouldn't talk about it

And I want you
We can bring it on the floor
Never danced like this before
We don't talk about it
Dancin' on, doin' the boogie all night long
Stoned in paradise
Shouldn't talk about it

And I want you
We can bring it on the floor
Never danced like this before
We don't talk about it
Dancin' on, doin' the boogie all night long
Stoned in paradise
Shouldn't talk about it
Shouldn't talk about it",indie,
794657,This Modern Love,Bloc Party,Rock Para Cenar,12577511,2025-01-12 19:29:08.072508,Индизаряд,"To be lost in the forest, to be cut adrift
You've been trying to reach me
You bought me a book
To be lost in the forest, to be cut adrift
I've been paid, I've been paid

To be lost in the forest, to be cut adrift
You've been trying to reach me
You bought me a book
To be lost in the forest, to be cut adrift
I've been paid, I've been paid, I've been-

Don't get offended if I seem absent minded
Just keep telling me facts and keep making me smile
And don't get offended if I seem absent minded
I get tongue-tied

Baby, you've got to be more discerning
I've never known what's good for me
Baby, you've got to be more demanding
I will be yours

I'll pay for you anytime
I'll pay for you anytime

And you told me you wanted to eat up my sadness
Well, jump right on shorty, you can gorge away
And you told me you wanted to eat up my sadness

(Jump right)
Baby, you've got to be more discerning
I've never known what's good for me
And baby, you've got to be more demanding
(Jump left)
What are you holding out for?
What's always in the way?

Why so damn absent-minded?
Why so scared of romance?

This modern love breaks me
This modern love wastes me
This modern love breaks me
This modern love wastes me

Do you wanna come over and kill some time?
Do you wanna come over and kill some time?
Do you wanna come over and kill some time?
Throw your arms around me",indie,
42379,Somewhere Only We Know,Keane,Best of 00's - Anni Duemila,15748586,2025-01-12 19:29:08.788966,Индизаряд,"I walked across an empty land
I knew the pathway like the back of my hand
I felt the earth beneath my feet
Sat by the river and it made me complete

Oh, simple thing, where have you gone?
I'm getting old, and I need something to rely on
So, tell me when you're gonna let me in
I'm getting tired, and I need somewhere to begin

I came across a fallen tree
I felt the branches of it looking at me
Is this the place we used to love?
Is this the place that I've been dreaming of?

Oh, simple thing, where have you gone?
I'm getting old, and I need something to rely on
So, tell me when you're gonna let me in
I'm getting tired, and I need somewhere to begin

And if you have a minute, why don't we go
Talk about it somewhere only we know?
This could be the end of everything
So, why don't we go somewhere only we know?
Somewhere only we know

Oh, simple thing, where have you gone?
I'm getting old, and I need something to rely on
So, tell me when you're gonna let me in
I'm getting tired, and I need somewhere to begin

And if you have a minute, why don't we go
Talk about it somewhere only we know?
This could be the end of everything
So, why don't we go?
So, why don't we go?

Ooh, ah
Oh

This could be the end of everything
So, why don't we go somewhere only we know?
Somewhere only we know
Somewhere only we know",indie,
44096110,Cheap And Cheerful,The Kills,Cheap And Cheerful,5901725,2025-01-12 19:29:09.594891,Индизаряд,"I'm bored of cheap and cheerful
I want expensive sadness
Hospital bills, parole
Open doors to madness

I want you to be crazy
'Cause you're boring baby when you're straight
I want you to be crazy
'Cause you're stupid baby when you're sane

I'm sick of social graces
Show your sharp tipped teeth
Lose your cool in public
Did the legal meet

'Cause love is just a dialogue
You can't survive on ice-cream
You got the same needs as a dog

It's alright (it's alright)
To be mean (to be mean)
It's alright (it's alright)
To be mean (to be mean)

I want you to be crazy
'Cause you're boring baby when you're straight
I want you to be crazy
'Cause you're stupid baby when you're sane

It's alright (it's alright)
To be mean (to be mean)
It's alright (it's alright)
To be mean (to be mean)

It's alright (it's alright)
To be mean (to be mean)
It's alright (it's alright)
To be mean (to be mean)

I want you to be crazy
'Cause you're boring baby when you're straight
I want you to be crazy
'Cause you're stupid baby when you're sane

I want you to be crazy
'Cause you're boring baby when you're straight
I want you to be crazy
'Cause you're stupid baby when you're sane",indie,
13234,There She Goes,The La's,The La's,6766,2025-01-12 19:29:10.364425,Индизаряд,"There she goes
There she goes again
Racing through my brain
And I just can't contain
This feeling that remains

There she blows (there she goes again)
There she blows again (there she goes again)
Pulsing through my vein (there she goes again)
And I just can't contain
This feeling that remains

There she goes
There she goes again
She calls my name, pulls my train
No one else could heal my pain
But I just can't contain
This feeling that remains (she calls my name)

There she goes (she calls my name, she calls my name)
There she goes again (she calls my name, she calls my name)
Chasing down my lane (there she goes)
And I just can't contain
This feeling that remains

(She calls my name) there she goes (there she goes again)
There she goes (there she goes again)
There she goes (she calls my name)",indie,
101966,Stellify,Ian Brown,My Way,9533,2025-01-12 19:29:11.170372,Индизаряд,"Yeah, the first time when you are stellified
Could be the last chance, I have to sanctify
So save the last dance for me, my love, 'cause I
I see you as an angel freshly fallen from the sky

Heard your first words before I saw your eyes
Fell from your sweet lips, with you, I stellify
So save the last dance for me, my love, 'cause I
I see you as an angel freshly fallen from the sky

I made a shrine, I made it for you
I see you are an angel, all the things that you do
And now I found tomorrow, with you, I'm miles high
Shining like a diamond in the darkness of the sky

I stellify
I'm miles high
I stellify

And so we're miles above, our ribbon in the sky
And it's the real love, I see so in your eyes
So save the last dance for me, my love, 'cause I
I see you as an angel freshly fallen from the sky

I made a shrine that stands here for you
I see you are an angel, all the things that you do
No one knows tomorrow, the future stands to find
This rocket starts a blazing, so with you, I stellify

I stellify
I'm miles high
I stellify

Yeah, the first time when you are stellified
Could be the last chance, I have to sanctify
So save the last dance for me, my love, 'cause I
I see you as an angel freshly fallen from the sky

I made a shrine with candles for you
I see you are an angel, all the things that you do
Now I found tomorrow, with you, I stellify
Throw my arms above, 'cause now I fly and touch the sky

I stellify
I'm miles high
I stellify",indie,
6688313,Show Me The Light,Mystery Jets,Serotonin,719040,2025-01-12 19:29:11.865978,Индизаряд,"So here we are in the dark
Don't the day feel like a world apart?
I start to come undone
When I'm living on the other side of the sun

But sometimes I feel
That it's all too much to take
I look in the mirror
But don't recognize my face

So show me the light
And tell me that things will turn out right
It cuts like a knife
When you say things won't turn out right

Temptation my old friend
You've come back to lead me off again
If you see me acting strange
You can call but you know I'm out of range

But sometimes I feel
That it's all too much too take
But all that just changes
When I look look upon your face

So show me the light
And tell me that things will turn out right
Remember the night
And how we would hold each other tight

We live for today
But we've no way of knowing
What tomorrow holds
Or where we are going

The weather man, he says
That soon it will be snowing
The sky at night is dark
But the stars they don't stop glowing

So show me the light
And tell me that things will turn out right
It cuts like a knife
When you say things won't turn out right

So show me the light
And tell me that things will turn out right
Remember the night
And how we would hold each other tight
So show me the light

The weather man, he says
That soon it will be snowing",indie,
198009,Supermassive Black Hole,"Muse, Matthew Bellamy, Dominic Howard, Chris Wolstenholme",Black Holes and Revelations,50197,2025-01-12 19:29:12.617965,Индизаряд,"Ooh, baby don't you know I suffer?
Oh, baby can you hear me moan?
You caught me under false pretenses
How long before you let me go?

Ooh, you set my soul alight
Ooh, you set my soul alight

Glaciers melting in the dead of night
And the superstars sucked into the supermassive
(Ooh, you set my soul alight)
Glaciers melting in the dead of night
And the superstars sucked into the supermassive
(Ooh, you set my soul)

I thought I was a fool for no one
But ooh, baby I'm a fool for you
You're the queen of the superficial
And how long before you tell the truth?

Ooh, you set my soul alight
Ooh, you set my soul alight

Glaciers melting in the dead of night
And the superstars sucked into the supermassive
(Ooh, you set my soul alight)
Glaciers melting in the dead of night
And the superstars sucked into the supermassive
(Ooh, you set my soul)

Supermassive black hole
Supermassive black hole
Supermassive black hole
Supermassive black hole

Glaciers melting in the dead of night
And the superstars sucked into the supermassive
Glaciers melting in the dead of night
And the superstars sucked into the supermassive

Glaciers melting in the dead of night
And the superstars sucked into the supermassive
(Ooh, you set my soul alight)
Glaciers melting in the dead of night
And the superstars sucked into the supermassive
(Ooh, you set my soul)

Supermassive black hole
Supermassive black hole
Supermassive black hole
Supermassive black hole",indie,
330765,Creep,Radiohead,Pablo Honey,3389005,2025-01-12 19:29:13.377939,Индизаряд,"When you were here before, couldn't look you in the eye
You're just like an angel, your skin makes me cry
You float like a feather in a beautiful world
I wish I was special, you're so fuckin' special

But I'm a creep, I'm a weirdo
What the hell am I doin' here?
I don't belong here

I don't care if it hurts, I wanna have control
I want a perfect body, I want a perfect soul
I want you to notice when I'm not around
So fuckin' special, I wish I was special

But I'm a creep, I'm a weirdo
What the hell am I doin' here?
I don't belong here
Oh-oh, oh-oh

She's running out the door
She's running out
She run, run, run, run
Run

Whatever makes you happy, whatever you want
You're so fuckin' special, I wish I was special
But I'm a creep, I'm a weirdo
What the hell am I doin' here?
I don't belong here
I don't belong here",indie,
206862,Island In The Sun,Weezer,Blue/Green/Red,14017631,2025-01-12 19:29:14.136628,Индизаряд,"Hip-hip
Hip-hip
Hip-hip
Hip-hip

When you're on a holiday
You can't find the words to say
All the things that come to you
And I wanna feel it too

On an island in the sun
We'll be playing and having fun
And it makes me feel so fine
I can't control my brain

Hip-hip
Hip-hip

When you're on a golden sea
You don't need no memory
Just a place to call your own
As we drift into the zone

On an island in the sun
We'll be playing and having fun
And it makes me feel so fine
I can't control my brain

We'll run away together
We'll spend some time forever
We'll never feel bad anymore

Hip-hip
Hip-hip
Hip-hip

On an island in the sun
We'll be playing and having fun
And it makes me feel so fine
I can't control my brain

We'll run away together
We'll spend some time forever
We'll never feel bad anymore

Hip-hip
(Hip-hip) we'll never feel bad anymore
Hip-hip
No, no (hip-hip)
(Hip-hip) we'll never feel bad anymore
(Hip-hip)
No, no (hip-hip)
No, no (hip-hip)",indie,
2164745,Waiting For My Chance To Come,Noah & The Whale,Last Night On Earth,213612,2025-01-12 19:29:14.881332,Индизаряд,"Well, I'm just waiting for my chance to come
Just a silhouette against the rising sun
Watch the water, watch the sky
Count the days as they go by
I'm just waiting for my chance to come

Well, it takes real guts to be alone
Goin' head to head with the great unknown
But there is no sweeter sound
On the Kings Road unbound
And just waiting for your chance to come

'Cause it's hard to feel like
You're worth something in this life
When you're walking next to me
I can hear my body speak
We're just waiting for a chance to come
We're just waiting for a chance to come

Your immortal smile is burned in me
When I close my eyes, it's all I see
I'm on the canyons in the stars
You're the guide inside my heart
I'm just waiting for my chance to come

And you're looking for a way out of here
Yeah, a way to see this whole life all disappear
Take a gamble in your heart
It will lead you through the dark
You're just waiting for your chance to come

'Cause it's hard to feel like
You're worth something in this life
When you're walking next to me
I can hear my body speak
We're just waiting for a chance to come
We're just waiting for a chance to come

And no one's gonna get in my way
I'll figure it out for myself
And no one's gonna make me stay
I'll figure it out for myself
'Cause I don't need nothing
I'm just waiting for a chance to come",indie,
9053650,I Want The World To Stop,Belle & Sebastian,I Want the World to Stop,950028,2025-01-12 19:29:15.643426,Индизаряд,"I want the world to stop (I want the world to stop)
Give me the morning (give me the understanding)
I want the world to stop (I want the world to stop)
Give me the morning, give me the afternoon
The night, the night

Let me step out of my shell
That's wrapped in sheets of milky winter disorder
Let me feel the air again, the talk of friends
The mind of someone my equal

I want the world to stop (I want the world to stop)
Give me the morning (give me the understanding)
I want the world to stop (I want the world to stop)
Give me the morning, give me the afternoon
The night, the night

Tinseltown has followed me from
Tinseltown to Grey adorable city by the docks
Girls will walk in moving air
The sun hangs low, the girls don't care
As they paint themselves at dusk

I want the world to stop (I want the world to stop)
Give me the morning, give me the afternoon
The night, the night

Towns' and cities' populations up and grow
The workers move to the suburbs
In between I watch and go
I run alongside rush hour traffic
A prayer for every car

I want the world to stop (I want the world to stop)
Give me the morning (give me the understanding)
I want the world to stop (I want the world to stop)
Give me the morning, give me the afternoon
The night, the night

I want to write a message to you
Everyday at 10 o'clock in the evening
Yellow pearl my city is
This is your art
This is your Balzac, your Brookside and your Bach",indie,
5000084,All I Want,Kodaline,Our Roots Run Deep,29594023,2025-01-12 19:29:16.387281,Индизаряд,"All I want is nothing more
To hear you knocking at my door
'Cause if I could see your face once more
I could die a happy man, I'm sure

When you said your last goodbye
I died a little bit inside
I lay in tears in bed all night
Alone, without you by my side

But if you loved me
Why'd you leave me?
Take my body
Take my body
All I want is
And all I need is
To find somebody
I'll find somebody

Like you, oh, oh, oh
Oh, oh, oh

You
Like you

'Cause you brought out the best of me
A part of me I'd never seen
You took my soul and wiped it clean
Our love was made for movie screens

But if you loved me
Why'd you leave me?
Take my body
Take my body
All I want is
And all I need is
To find somebody
I'll find somebody

Oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh

If you loved me
Why'd you leave me?
Take my body
Take my body
All I want is
And all I need is
To find somebody
I'll find somebody
Like you, oh-oh-oh, oh",indie,
6648160,Energy,The Apples in stereo,#1 Hits Explosion,715629,2025-01-12 19:29:17.274610,Индизаряд,"And the world is made of energy
And the world is electricity
And the world is made of energy
And there's a light inside of you
and there's a light inside of me

And the world is made of energy
And the world is synchronicity
And the world is made of energy
And there's a light inside of you
And there's a light inside of me

It's gonna be alright
It's gonna be alright ah huh yeah
We're gonna see sunlight
We're gonna see the sunlight ah huh yeah

And the world is made of energy
And the world is possibility
And the world is made of energy
And there's a light inside of you
And there's a light inside of me

It's gonna be alright
It's gonna be alright ah huh yeah
We're gonna see the sunlight
We're gonna see the sunlight ah huh yeah

And the world is made of energy
And the world is electricity
And the world is made of energy
And there's a light inside of you
And there's a light inside of me

And The world is made of energy
And the world is possibility
And the world is made of energy
And there's a light inside of you
And there's a light inside of me

And the world
And the world
Electricity
And the world
And the world
There's a light inside of you
There's a light inside of me
And the world
And the world
And the world
And the world",indie,
257099,Dont Listen To The Radio,The Vines,Best Of The Vines,52568,2025-01-12 19:29:18.065403,Индизаряд,"Don't listen to the radio
Hear something that ya ready know
I got no radio

Don't speak upon the telephone
Hear somethin' that you're never shown
I got no telephone

Get out the way today yeah
(Oh yeah I say)
Get out the way today yeah
(Oh yeah I say)

Don't listen to the TV show
Feel someone that you ready know
I got no T.V.O

Get out the way today yeah
(Oh yeah I say)
Get out the way today yeah
(Oh yeah I say)",indie,
36661,Mr Brightside,The Killers,Direct Hits,1674763,2025-01-12 19:29:18.822279,Индизаряд,"Coming out of my cage, and I've been doing just fine
Gotta, gotta be down because I want it all
It started out with a kiss, how did it end up like this?
It was only a kiss, it was only a kiss

Now I'm falling asleep, and she's calling a cab
While he's having a smoke, and she's taking a drag
Now they're going to bed, and my stomach is sick
And it's all in my head, but she's touching his chest now
He takes off her dress now, let me go

I just can't look, it's killing me
And taking control

Jealousy, turning saints into the sea
Swimming through sick lullabies, choking on your alibis
But it's just the price I pay, destiny is calling me
Open up my eager eyes, 'cause I'm Mr. Brightside

I'm coming out of my cage, and I've been doing just fine
Gotta, gotta be down because I want it all
It started out with a kiss, how did it end up like this?
It was only a kiss, it was only a kiss

Now I'm falling asleep, and she's calling a cab
While he's having a smoke, and she's taking a drag
Now they're going to bed, and my stomach is sick
And it's all in my head, but she's touching his chest now
He takes off her dress now, let me go

'Cause I just can't look, it's killing me
And taking control

Jealousy, turning saints into the sea
Swimming through sick lullabies, choking on your alibis
But it's just the price I pay, destiny is calling me
Open up my eager eyes, 'cause I'm Mr. Brightside

I never
I never
I never
I never",indie,
